doid_code	doid_name	resource	resource_id
DOID:2596	larynx cancer	SNOMEDCT	269558005
DOID:2596	larynx cancer	SNOMEDCT	269559002
DOID:2596	larynx cancer	SNOMEDCT	269560007
DOID:2596	larynx cancer	SNOMEDCT	276975007
DOID:2596	larynx cancer	SNOMEDCT	308120004
DOID:2596	larynx cancer	SNOMEDCT	363429002
DOID:2596	larynx cancer	SNOMEDCT	363430007
DOID:2596	larynx cancer	SNOMEDCT	363431006
DOID:2596	larynx cancer	SNOMEDCT	372103002
DOID:2596	larynx cancer	SNOMEDCT	372104008
DOID:2596	larynx cancer	SNOMEDCT	372105009
DOID:2596	larynx cancer	SNOMEDCT	405822008
DOID:2596	larynx cancer	SNOMEDCT	93670003
DOID:2596	larynx cancer	SNOMEDCT	93784003
DOID:2596	larynx cancer	SNOMEDCT	93859007
DOID:2596	larynx cancer	SNOMEDCT	94075002
DOID:2596	larynx cancer	SNOMEDCT	94080006
DOID:2596	larynx cancer	UMLS	C0007107
DOID:2596	larynx cancer	UMLS	C0153483
DOID:2596	larynx cancer	UMLS	C0153484
DOID:2596	larynx cancer	UMLS	C0153485
DOID:2596	larynx cancer	UMLS	C0153486
DOID:2596	larynx cancer	UMLS	C0280324
DOID:2596	larynx cancer	UMLS	C0280325
DOID:2596	larynx cancer	UMLS	C0280326
DOID:2596	larynx cancer	UMLS	C0280328
DOID:2596	larynx cancer	UMLS	C0280329
DOID:2596	larynx cancer	UMLS	C0280330
DOID:2596	larynx cancer	UMLS	C0280331
DOID:2596	larynx cancer	UMLS	C0496765
DOID:2596	larynx cancer	UMLS	C0585946
DOID:2596	larynx cancer	UMLS	C0595989
DOID:2596	larynx cancer	UMLS	C0740083
DOID:2596	larynx cancer	UMLS	C0749163
DOID:2596	larynx cancer	UMLS	C1112382
DOID:2596	larynx cancer	UMLS	C1299239
DOID:2596	larynx cancer	UMLS	C1299240
DOID:2596	larynx cancer	UMLS	C1334368
DOID:2596	larynx cancer	UMLS	C1334371
DOID:2596	larynx cancer	UMLS	C1334372
DOID:2596	larynx cancer	UMLS	C1334373
DOID:2596	larynx cancer	UMLS	C1334377
DOID:2596	larynx cancer	UMLS	C1334378
DOID:2994	germ cell cancer	ICD9	630
DOID:2994	germ cell cancer	MSH	D003884
DOID:2994	germ cell cancer	MSH	D004407
DOID:2994	germ cell cancer	MSH	D006828
DOID:2994	germ cell cancer	MSH	D009373
DOID:2994	germ cell cancer	MSH	D013330
DOID:2994	germ cell cancer	MSH	D013724
DOID:2994	germ cell cancer	MSH	D014328
DOID:2994	germ cell cancer	MSH	D018236
DOID:2994	germ cell cancer	MSH	D018237
DOID:2994	germ cell cancer	MSH	D018239
DOID:2994	germ cell cancer	MSH	D018240
DOID:2994	germ cell cancer	MSH	D018243
DOID:2994	germ cell cancer	NCI	C27241
DOID:2994	germ cell cancer	NCI	C27364
DOID:2994	germ cell cancer	NCI	C2996
DOID:2994	germ cell cancer	NCI	C3011
DOID:2994	germ cell cancer	NCI	C3110
DOID:2994	germ cell cancer	NCI	C3264
DOID:2994	germ cell cancer	NCI	C3403
DOID:2994	germ cell cancer	NCI	C3422
DOID:2994	germ cell cancer	NCI	C3708
DOID:2994	germ cell cancer	NCI	C3752
DOID:2994	germ cell cancer	NCI	C3753
DOID:2994	germ cell cancer	NCI	C3756
DOID:2994	germ cell cancer	NCI	C3856
DOID:2994	germ cell cancer	NCI	C3918
DOID:2994	germ cell cancer	NCI	C39921
DOID:2994	germ cell cancer	NCI	C39934
DOID:2994	germ cell cancer	NCI	C39935
DOID:2994	germ cell cancer	NCI	C39992
DOID:2994	germ cell cancer	NCI	C39996
DOID:2994	germ cell cancer	NCI	C40012
DOID:2994	germ cell cancer	NCI	C4286
DOID:2994	germ cell cancer	NCI	C4288
DOID:2994	germ cell cancer	NCI	C4290
DOID:2994	germ cell cancer	NCI	C4291
DOID:2994	germ cell cancer	NCI	C4632
DOID:2994	germ cell cancer	NCI	C5260
DOID:2994	germ cell cancer	NCI	C6341
DOID:2994	germ cell cancer	NCI	C6347
DOID:2994	germ cell cancer	NCI	C6539
DOID:2994	germ cell cancer	NCI	C6541
DOID:2994	germ cell cancer	NCI	C6542
DOID:2994	germ cell cancer	NCI	C6544
DOID:2994	germ cell cancer	NCI	C6545
DOID:2994	germ cell cancer	NCI	C6546
DOID:2994	germ cell cancer	NCI	C6547
DOID:2994	germ cell cancer	NCI	C6548
DOID:2994	germ cell cancer	NCI	C6550
DOID:2994	germ cell cancer	NCI	C6552
DOID:2994	germ cell cancer	NCI	C6554
DOID:2994	germ cell cancer	NCI	C6754
DOID:2994	germ cell cancer	NCI	C6900
DOID:2994	germ cell cancer	NCI	C7283
DOID:2994	germ cell cancer	NCI	C7285
DOID:2994	germ cell cancer	NCI	C7286
DOID:2994	germ cell cancer	NCI	C7325
DOID:2994	germ cell cancer	NCI	C7327
DOID:2994	germ cell cancer	NCI	C7468
DOID:2994	germ cell cancer	NCI	C7733
DOID:2994	germ cell cancer	NCI	C7928
DOID:2994	germ cell cancer	NCI	C8106
DOID:2994	germ cell cancer	NCI	C8108
DOID:2994	germ cell cancer	NCI	C8110
DOID:2994	germ cell cancer	NCI	C8111
DOID:2994	germ cell cancer	NCI	C8112
DOID:2994	germ cell cancer	NCI	C8113
DOID:2994	germ cell cancer	NCI	C8114
DOID:2994	germ cell cancer	NCI	C8881
DOID:2994	germ cell cancer	NCI	C8885
DOID:2994	germ cell cancer	NCI	C8997
DOID:2994	germ cell cancer	NCI	C9010
DOID:2994	germ cell cancer	NCI	C9011
DOID:2994	germ cell cancer	NCI	C9012
DOID:2994	germ cell cancer	NCI	C9013
DOID:2994	germ cell cancer	NCI	C9014
DOID:2994	germ cell cancer	NCI	C9015
DOID:2994	germ cell cancer	NCI	C9309
DOID:2994	germ cell cancer	OMIM	166950
DOID:2994	germ cell cancer	OMIM	231090
DOID:2994	germ cell cancer	OMIM	273300
DOID:2994	germ cell cancer	SNOMEDCT	115233005
DOID:2994	germ cell cancer	SNOMEDCT	115234004
DOID:2994	germ cell cancer	SNOMEDCT	119424003
DOID:2994	germ cell cancer	SNOMEDCT	123151001
DOID:2994	germ cell cancer	SNOMEDCT	123300001
DOID:2994	germ cell cancer	SNOMEDCT	128767001
DOID:2994	germ cell cancer	SNOMEDCT	134334000
DOID:2994	germ cell cancer	SNOMEDCT	154603000
DOID:2994	germ cell cancer	SNOMEDCT	154618004
DOID:2994	germ cell cancer	SNOMEDCT	154630005
DOID:2994	germ cell cancer	SNOMEDCT	156085008
DOID:2994	germ cell cancer	SNOMEDCT	18854008
DOID:2994	germ cell cancer	SNOMEDCT	189116006
DOID:2994	germ cell cancer	SNOMEDCT	189117002
DOID:2994	germ cell cancer	SNOMEDCT	189839002
DOID:2994	germ cell cancer	SNOMEDCT	189840000
DOID:2994	germ cell cancer	SNOMEDCT	189841001
DOID:2994	germ cell cancer	SNOMEDCT	189843003
DOID:2994	germ cell cancer	SNOMEDCT	189844009
DOID:2994	germ cell cancer	SNOMEDCT	189845005
DOID:2994	germ cell cancer	SNOMEDCT	189846006
DOID:2994	germ cell cancer	SNOMEDCT	189847002
DOID:2994	germ cell cancer	SNOMEDCT	189848007
DOID:2994	germ cell cancer	SNOMEDCT	189851000
DOID:2994	germ cell cancer	SNOMEDCT	189853002
DOID:2994	germ cell cancer	SNOMEDCT	189854008
DOID:2994	germ cell cancer	SNOMEDCT	189855009
DOID:2994	germ cell cancer	SNOMEDCT	189856005
DOID:2994	germ cell cancer	SNOMEDCT	189858006
DOID:2994	germ cell cancer	SNOMEDCT	19467007
DOID:2994	germ cell cancer	SNOMEDCT	198610008
DOID:2994	germ cell cancer	SNOMEDCT	198611007
DOID:2994	germ cell cancer	SNOMEDCT	201325006
DOID:2994	germ cell cancer	SNOMEDCT	21912003
DOID:2994	germ cell cancer	SNOMEDCT	235323008
DOID:2994	germ cell cancer	SNOMEDCT	236118006
DOID:2994	germ cell cancer	SNOMEDCT	237251001
DOID:2994	germ cell cancer	SNOMEDCT	24327009
DOID:2994	germ cell cancer	SNOMEDCT	254871000
DOID:2994	germ cell cancer	SNOMEDCT	254872007
DOID:2994	germ cell cancer	SNOMEDCT	254874008
DOID:2994	germ cell cancer	SNOMEDCT	269641006
DOID:2994	germ cell cancer	SNOMEDCT	276729007
DOID:2994	germ cell cancer	SNOMEDCT	28047004
DOID:2994	germ cell cancer	SNOMEDCT	28307001
DOID:2994	germ cell cancer	SNOMEDCT	302853003
DOID:2994	germ cell cancer	SNOMEDCT	32844007
DOID:2994	germ cell cancer	SNOMEDCT	36741007
DOID:2994	germ cell cancer	SNOMEDCT	367455000
DOID:2994	germ cell cancer	SNOMEDCT	399632009
DOID:2994	germ cell cancer	SNOMEDCT	402878003
DOID:2994	germ cell cancer	SNOMEDCT	404081005
DOID:2994	germ cell cancer	SNOMEDCT	41491009
DOID:2994	germ cell cancer	SNOMEDCT	416402001
DOID:2994	germ cell cancer	SNOMEDCT	416441004
DOID:2994	germ cell cancer	SNOMEDCT	416529009
DOID:2994	germ cell cancer	SNOMEDCT	417044008
DOID:2994	germ cell cancer	SNOMEDCT	417137001
DOID:2994	germ cell cancer	SNOMEDCT	417475006
DOID:2994	germ cell cancer	SNOMEDCT	417609007
DOID:2994	germ cell cancer	SNOMEDCT	419952004
DOID:2994	germ cell cancer	SNOMEDCT	42717009
DOID:2994	germ cell cancer	SNOMEDCT	439575008
DOID:2994	germ cell cancer	SNOMEDCT	443675005
DOID:2994	germ cell cancer	SNOMEDCT	44782008
DOID:2994	germ cell cancer	SNOMEDCT	48430004
DOID:2994	germ cell cancer	SNOMEDCT	55818009
DOID:2994	germ cell cancer	SNOMEDCT	5759005
DOID:2994	germ cell cancer	SNOMEDCT	60718004
DOID:2994	germ cell cancer	SNOMEDCT	67830002
DOID:2994	germ cell cancer	SNOMEDCT	72277008
DOID:2994	germ cell cancer	SNOMEDCT	74409009
DOID:2994	germ cell cancer	SNOMEDCT	86049000
DOID:2994	germ cell cancer	SNOMEDCT	9294008
DOID:2994	germ cell cancer	UMLS	C0011649
DOID:2994	germ cell cancer	UMLS	C0013377
DOID:2994	germ cell cancer	UMLS	C0014145
DOID:2994	germ cell cancer	UMLS	C0020217
DOID:2994	germ cell cancer	UMLS	C0027654
DOID:2994	germ cell cancer	UMLS	C0027658
DOID:2994	germ cell cancer	UMLS	C0036631
DOID:2994	germ cell cancer	UMLS	C0038478
DOID:2994	germ cell cancer	UMLS	C0039538
DOID:2994	germ cell cancer	UMLS	C0041182
DOID:2994	germ cell cancer	UMLS	C0205851
DOID:2994	germ cell cancer	UMLS	C0206659
DOID:2994	germ cell cancer	UMLS	C0206660
DOID:2994	germ cell cancer	UMLS	C0206664
DOID:2994	germ cell cancer	UMLS	C0237020
DOID:2994	germ cell cancer	UMLS	C0238448
DOID:2994	germ cell cancer	UMLS	C0238449
DOID:2994	germ cell cancer	UMLS	C0262963
DOID:2994	germ cell cancer	UMLS	C0278796
DOID:2994	germ cell cancer	UMLS	C0279014
DOID:2994	germ cell cancer	UMLS	C0280131
DOID:2994	germ cell cancer	UMLS	C0280134
DOID:2994	germ cell cancer	UMLS	C0280135
DOID:2994	germ cell cancer	UMLS	C0334517
DOID:2994	germ cell cancer	UMLS	C0334520
DOID:2994	germ cell cancer	UMLS	C0334522
DOID:2994	germ cell cancer	UMLS	C0334524
DOID:2994	germ cell cancer	UMLS	C0334525
DOID:2994	germ cell cancer	UMLS	C0346182
DOID:2994	germ cell cancer	UMLS	C0346183
DOID:2994	germ cell cancer	UMLS	C0346185
DOID:2994	germ cell cancer	UMLS	C0349502
DOID:2994	germ cell cancer	UMLS	C0796663
DOID:2994	germ cell cancer	UMLS	C0855159
DOID:2994	germ cell cancer	UMLS	C0855163
DOID:2994	germ cell cancer	UMLS	C0936282
DOID:2994	germ cell cancer	UMLS	C1135868
DOID:2994	germ cell cancer	UMLS	C1266159
DOID:2994	germ cell cancer	UMLS	C1302569
DOID:2994	germ cell cancer	UMLS	C1332221
DOID:2994	germ cell cancer	UMLS	C1332988
DOID:2994	germ cell cancer	UMLS	C1332989
DOID:2994	germ cell cancer	UMLS	C1332990
DOID:2994	germ cell cancer	UMLS	C1332991
DOID:2994	germ cell cancer	UMLS	C1332992
DOID:2994	germ cell cancer	UMLS	C1333006
DOID:2994	germ cell cancer	UMLS	C1333007
DOID:2994	germ cell cancer	UMLS	C1333008
DOID:2994	germ cell cancer	UMLS	C1333009
DOID:2994	germ cell cancer	UMLS	C1333016
DOID:2994	germ cell cancer	UMLS	C1333501
DOID:2994	germ cell cancer	UMLS	C1333502
DOID:2994	germ cell cancer	UMLS	C1334574
DOID:2994	germ cell cancer	UMLS	C1334581
DOID:2994	germ cell cancer	UMLS	C1334582
DOID:2994	germ cell cancer	UMLS	C1334635
DOID:2994	germ cell cancer	UMLS	C1334637
DOID:2994	germ cell cancer	UMLS	C1335155
DOID:2994	germ cell cancer	UMLS	C1335181
DOID:2994	germ cell cancer	UMLS	C1335417
DOID:2994	germ cell cancer	UMLS	C1336096
DOID:2994	germ cell cancer	UMLS	C1336720
DOID:2994	germ cell cancer	UMLS	C1368888
DOID:2994	germ cell cancer	UMLS	C1368898
DOID:2994	germ cell cancer	UMLS	C1368903
DOID:2994	germ cell cancer	UMLS	C1368910
DOID:2994	germ cell cancer	UMLS	C1511104
DOID:2994	germ cell cancer	UMLS	C1515290
DOID:2994	germ cell cancer	UMLS	C1515297
DOID:2994	germ cell cancer	UMLS	C1515301
DOID:2994	germ cell cancer	UMLS	C1518691
DOID:2994	germ cell cancer	UMLS	C1518715
DOID:3277	thymus cancer	MSH	D013945
DOID:3277	thymus cancer	MSH	D013953
DOID:3277	thymus cancer	NCI	C27937
DOID:3277	thymus cancer	NCI	C3411
DOID:3277	thymus cancer	NCI	C3412
DOID:3277	thymus cancer	NCI	C6451
DOID:3277	thymus cancer	NCI	C6453
DOID:3277	thymus cancer	NCI	C6454
DOID:3277	thymus cancer	NCI	C6455
DOID:3277	thymus cancer	NCI	C6456
DOID:3277	thymus cancer	NCI	C6457
DOID:3277	thymus cancer	NCI	C6458
DOID:3277	thymus cancer	NCI	C6459
DOID:3277	thymus cancer	NCI	C6460
DOID:3277	thymus cancer	NCI	C6461
DOID:3277	thymus cancer	NCI	C6462
DOID:3277	thymus cancer	NCI	C6463
DOID:3277	thymus cancer	NCI	C6885
DOID:3277	thymus cancer	NCI	C6886
DOID:3277	thymus cancer	NCI	C6887
DOID:3277	thymus cancer	NCI	C6888
DOID:3277	thymus cancer	NCI	C7114
DOID:3277	thymus cancer	NCI	C7386
DOID:3277	thymus cancer	NCI	C7569
DOID:3277	thymus cancer	NCI	C7612
DOID:3277	thymus cancer	NCI	C7904
DOID:3277	thymus cancer	NCI	C7997
DOID:3277	thymus cancer	NCI	C7998
DOID:3277	thymus cancer	NCI	C7999
DOID:3277	thymus cancer	NCI	C9080
DOID:3277	thymus cancer	SNOMEDCT	127231009
DOID:3277	thymus cancer	SNOMEDCT	128707003
DOID:3277	thymus cancer	SNOMEDCT	128708008
DOID:3277	thymus cancer	SNOMEDCT	128709000
DOID:3277	thymus cancer	SNOMEDCT	128710005
DOID:3277	thymus cancer	SNOMEDCT	128711009
DOID:3277	thymus cancer	SNOMEDCT	128713007
DOID:3277	thymus cancer	SNOMEDCT	128715000
DOID:3277	thymus cancer	SNOMEDCT	128716004
DOID:3277	thymus cancer	SNOMEDCT	128717008
DOID:3277	thymus cancer	SNOMEDCT	128856005
DOID:3277	thymus cancer	SNOMEDCT	15949004
DOID:3277	thymus cancer	SNOMEDCT	189721001
DOID:3277	thymus cancer	SNOMEDCT	363434003
DOID:3277	thymus cancer	SNOMEDCT	444231005
DOID:3277	thymus cancer	SNOMEDCT	444374006
DOID:3277	thymus cancer	SNOMEDCT	94096009
DOID:3277	thymus cancer	UMLS	C0040100
DOID:3277	thymus cancer	UMLS	C0040116
DOID:3277	thymus cancer	UMLS	C0205969
DOID:3277	thymus cancer	UMLS	C0278846
DOID:3277	thymus cancer	UMLS	C0278847
DOID:3277	thymus cancer	UMLS	C0279705
DOID:3277	thymus cancer	UMLS	C0279706
DOID:3277	thymus cancer	UMLS	C0279707
DOID:3277	thymus cancer	UMLS	C0751552
DOID:3277	thymus cancer	UMLS	C1266091
DOID:3277	thymus cancer	UMLS	C1266092
DOID:3277	thymus cancer	UMLS	C1266093
DOID:3277	thymus cancer	UMLS	C1266094
DOID:3277	thymus cancer	UMLS	C1266095
DOID:3277	thymus cancer	UMLS	C1322286
DOID:3277	thymus cancer	UMLS	C1328042
DOID:3277	thymus cancer	UMLS	C1328043
DOID:3277	thymus cancer	UMLS	C1332171
DOID:3277	thymus cancer	UMLS	C1332464
DOID:3277	thymus cancer	UMLS	C1333069
DOID:3277	thymus cancer	UMLS	C1333383
DOID:3277	thymus cancer	UMLS	C1334364
DOID:3277	thymus cancer	UMLS	C1334814
DOID:3277	thymus cancer	UMLS	C1335327
DOID:3277	thymus cancer	UMLS	C1335924
DOID:3277	thymus cancer	UMLS	C1335980
DOID:3277	thymus cancer	UMLS	C1336082
DOID:3277	thymus cancer	UMLS	C1336743
DOID:3277	thymus cancer	UMLS	C1336745
DOID:4045	muscle cancer	ICD10	C49
DOID:4045	muscle cancer	MSH	C537604
DOID:4045	muscle cancer	MSH	D007890
DOID:4045	muscle cancer	MSH	D009217
DOID:4045	muscle cancer	MSH	D012208
DOID:4045	muscle cancer	MSH	D018232
DOID:4045	muscle cancer	MSH	D018233
DOID:4045	muscle cancer	MSH	D018234
DOID:4045	muscle cancer	NCI	C27369
DOID:4045	muscle cancer	NCI	C27494
DOID:4045	muscle cancer	NCI	C27495
DOID:4045	muscle cancer	NCI	C3158
DOID:4045	muscle cancer	NCI	C3359
DOID:4045	muscle cancer	NCI	C35574
DOID:4045	muscle cancer	NCI	C36099
DOID:4045	muscle cancer	NCI	C3700
DOID:4045	muscle cancer	NCI	C3701
DOID:4045	muscle cancer	NCI	C3749
DOID:4045	muscle cancer	NCI	C3750
DOID:4045	muscle cancer	NCI	C4258
DOID:4045	muscle cancer	NCI	C6511
DOID:4045	muscle cancer	NCI	C6516
DOID:4045	muscle cancer	NCI	C6519
DOID:4045	muscle cancer	NCI	C7959
DOID:4045	muscle cancer	NCI	C8971
DOID:4045	muscle cancer	NCI	C9150
DOID:4045	muscle cancer	NCI	C9428
DOID:4045	muscle cancer	OMIM	268210
DOID:4045	muscle cancer	OMIM	268220
DOID:4045	muscle cancer	OMIM	606243
DOID:4045	muscle cancer	ORDO	99757
DOID:4045	muscle cancer	SNOMEDCT	128749008
DOID:4045	muscle cancer	SNOMEDCT	134166003
DOID:4045	muscle cancer	SNOMEDCT	14269005
DOID:4045	muscle cancer	SNOMEDCT	16090008
DOID:4045	muscle cancer	SNOMEDCT	189790006
DOID:4045	muscle cancer	SNOMEDCT	189792003
DOID:4045	muscle cancer	SNOMEDCT	20667008
DOID:4045	muscle cancer	SNOMEDCT	302839003
DOID:4045	muscle cancer	SNOMEDCT	302847003
DOID:4045	muscle cancer	SNOMEDCT	30924005
DOID:4045	muscle cancer	SNOMEDCT	363495004
DOID:4045	muscle cancer	SNOMEDCT	404051002
DOID:4045	muscle cancer	SNOMEDCT	404052009
DOID:4045	muscle cancer	SNOMEDCT	404053004
DOID:4045	muscle cancer	SNOMEDCT	404054005
DOID:4045	muscle cancer	SNOMEDCT	404055006
DOID:4045	muscle cancer	SNOMEDCT	404056007
DOID:4045	muscle cancer	SNOMEDCT	405943005
DOID:4045	muscle cancer	SNOMEDCT	42392001
DOID:4045	muscle cancer	SNOMEDCT	443719001
DOID:4045	muscle cancer	SNOMEDCT	51549004
DOID:4045	muscle cancer	SNOMEDCT	62383007
DOID:4045	muscle cancer	SNOMEDCT	63449009
DOID:4045	muscle cancer	SNOMEDCT	77455004
DOID:4045	muscle cancer	SNOMEDCT	88195001
DOID:4045	muscle cancer	SNOMEDCT	93913006
DOID:4045	muscle cancer	UMLS	C0023269
DOID:4045	muscle cancer	UMLS	C0027095
DOID:4045	muscle cancer	UMLS	C0035412
DOID:4045	muscle cancer	UMLS	C0205815
DOID:4045	muscle cancer	UMLS	C0205816
DOID:4045	muscle cancer	UMLS	C0206655
DOID:4045	muscle cancer	UMLS	C0206656
DOID:4045	muscle cancer	UMLS	C0206657
DOID:4045	muscle cancer	UMLS	C0279544
DOID:4045	muscle cancer	UMLS	C0279613
DOID:4045	muscle cancer	UMLS	C0279614
DOID:4045	muscle cancer	UMLS	C0279985
DOID:4045	muscle cancer	UMLS	C0334480
DOID:4045	muscle cancer	UMLS	C0334481
DOID:4045	muscle cancer	UMLS	C0684743
DOID:4045	muscle cancer	UMLS	C1266134
DOID:4045	muscle cancer	UMLS	C1306573
DOID:4045	muscle cancer	UMLS	C1332185
DOID:4045	muscle cancer	UMLS	C1332211
DOID:4045	muscle cancer	UMLS	C1332944
DOID:4045	muscle cancer	UMLS	C1333157
DOID:4045	muscle cancer	UMLS	C1333871
DOID:4045	muscle cancer	UMLS	C1334179
DOID:4045	muscle cancer	UMLS	C1334619
DOID:4045	muscle cancer	UMLS	C1334620
DOID:0060073	lymphatic system cancer	ICD9	200.0
DOID:0060073	lymphatic system cancer	ICD9	200.1
DOID:0060073	lymphatic system cancer	ICD9	200.7
DOID:0060073	lymphatic system cancer	ICD9	202.46
DOID:0060073	lymphatic system cancer	ICD9	202.63
DOID:0060073	lymphatic system cancer	MSH	D008204
DOID:0060073	lymphatic system cancer	MSH	D008228
DOID:0060073	lymphatic system cancer	MSH	D013160
DOID:0060073	lymphatic system cancer	NCI	C26919
DOID:0060073	lymphatic system cancer	NCI	C27824
DOID:0060073	lymphatic system cancer	NCI	C3205
DOID:0060073	lymphatic system cancer	NCI	C3383
DOID:0060073	lymphatic system cancer	NCI	C35497
DOID:0060073	lymphatic system cancer	NCI	C4564
DOID:0060073	lymphatic system cancer	NCI	C6584
DOID:0060073	lymphatic system cancer	NCI	C7296
DOID:0060073	lymphatic system cancer	NCI	C7297
DOID:0060073	lymphatic system cancer	NCI	C7301
DOID:0060073	lymphatic system cancer	OMIM	267730
DOID:0060073	lymphatic system cancer	SNOMEDCT	115244002
DOID:0060073	lymphatic system cancer	SNOMEDCT	118604003
DOID:0060073	lymphatic system cancer	SNOMEDCT	127230005
DOID:0060073	lymphatic system cancer	SNOMEDCT	127232002
DOID:0060073	lymphatic system cancer	SNOMEDCT	134218000
DOID:0060073	lymphatic system cancer	SNOMEDCT	154579006
DOID:0060073	lymphatic system cancer	SNOMEDCT	154580009
DOID:0060073	lymphatic system cancer	SNOMEDCT	187821001
DOID:0060073	lymphatic system cancer	SNOMEDCT	187823003
DOID:0060073	lymphatic system cancer	SNOMEDCT	188488003
DOID:0060073	lymphatic system cancer	SNOMEDCT	188497004
DOID:0060073	lymphatic system cancer	SNOMEDCT	188498009
DOID:0060073	lymphatic system cancer	SNOMEDCT	188508003
DOID:0060073	lymphatic system cancer	SNOMEDCT	188650008
DOID:0060073	lymphatic system cancer	SNOMEDCT	188664008
DOID:0060073	lymphatic system cancer	SNOMEDCT	189964003
DOID:0060073	lymphatic system cancer	SNOMEDCT	189982000
DOID:0060073	lymphatic system cancer	SNOMEDCT	189983005
DOID:0060073	lymphatic system cancer	SNOMEDCT	189986002
DOID:0060073	lymphatic system cancer	SNOMEDCT	190012002
DOID:0060073	lymphatic system cancer	SNOMEDCT	1929004
DOID:0060073	lymphatic system cancer	SNOMEDCT	254616004
DOID:0060073	lymphatic system cancer	SNOMEDCT	363499005
DOID:0060073	lymphatic system cancer	SNOMEDCT	373168002
DOID:0060073	lymphatic system cancer	SNOMEDCT	40152000
DOID:0060073	lymphatic system cancer	SNOMEDCT	403986008
DOID:0060073	lymphatic system cancer	SNOMEDCT	62497000
DOID:0060073	lymphatic system cancer	SNOMEDCT	63373002
DOID:0060073	lymphatic system cancer	SNOMEDCT	67824002
DOID:0060073	lymphatic system cancer	SNOMEDCT	93145002
DOID:0060073	lymphatic system cancer	SNOMEDCT	94071006
DOID:0060073	lymphatic system cancer	UMLS	C0024224
DOID:0060073	lymphatic system cancer	UMLS	C0024302
DOID:0060073	lymphatic system cancer	UMLS	C0037999
DOID:0060073	lymphatic system cancer	UMLS	C0079734
DOID:0060073	lymphatic system cancer	UMLS	C0153470
DOID:0060073	lymphatic system cancer	UMLS	C0153831
DOID:0060073	lymphatic system cancer	UMLS	C0153844
DOID:0060073	lymphatic system cancer	UMLS	C0346082
DOID:0060073	lymphatic system cancer	UMLS	C0346424
DOID:0060073	lymphatic system cancer	UMLS	C0596869
DOID:0060073	lymphatic system cancer	UMLS	C1335295
DOID:0060073	lymphatic system cancer	UMLS	C1336064
DOID:0060073	lymphatic system cancer	UMLS	C1336065
DOID:0060073	lymphatic system cancer	UMLS	C1336066
DOID:10021	duodenum cancer	ICD9	152.0
DOID:10021	duodenum cancer	ICD9	156.2
DOID:10021	duodenum cancer	MSH	D004379
DOID:10021	duodenum cancer	NCI	C27322
DOID:10021	duodenum cancer	NCI	C27407
DOID:10021	duodenum cancer	NCI	C27414
DOID:10021	duodenum cancer	NCI	C27416
DOID:10021	duodenum cancer	NCI	C27417
DOID:10021	duodenum cancer	NCI	C27418
DOID:10021	duodenum cancer	NCI	C3536
DOID:10021	duodenum cancer	NCI	C3908
DOID:10021	duodenum cancer	NCI	C5731
DOID:10021	duodenum cancer	NCI	C6650
DOID:10021	duodenum cancer	NCI	C6655
DOID:10021	duodenum cancer	NCI	C6656
DOID:10021	duodenum cancer	NCI	C7889
DOID:10021	duodenum cancer	NCI	C9328
DOID:10021	duodenum cancer	SNOMEDCT	154555009
DOID:10021	duodenum cancer	SNOMEDCT	254609000
DOID:10021	duodenum cancer	SNOMEDCT	269615000
DOID:10021	duodenum cancer	SNOMEDCT	363403002
DOID:10021	duodenum cancer	SNOMEDCT	363417006
DOID:10021	duodenum cancer	SNOMEDCT	408644002
DOID:10021	duodenum cancer	SNOMEDCT	93668007
DOID:10021	duodenum cancer	SNOMEDCT	93775003
DOID:10021	duodenum cancer	UMLS	C0153426
DOID:10021	duodenum cancer	UMLS	C0153454
DOID:10021	duodenum cancer	UMLS	C0262401
DOID:10021	duodenum cancer	UMLS	C0278804
DOID:10021	duodenum cancer	UMLS	C0541912
DOID:10021	duodenum cancer	UMLS	C1332243
DOID:10021	duodenum cancer	UMLS	C1332245
DOID:10021	duodenum cancer	UMLS	C1332246
DOID:10021	duodenum cancer	UMLS	C1332248
DOID:10021	duodenum cancer	UMLS	C1332249
DOID:10021	duodenum cancer	UMLS	C1332250
DOID:10021	duodenum cancer	UMLS	C1332251
DOID:10021	duodenum cancer	UMLS	C1333320
DOID:10021	duodenum cancer	UMLS	C1333321
DOID:10021	duodenum cancer	UMLS	C1335377
DOID:10153	ileum cancer	ICD9	152.2
DOID:10153	ileum cancer	ICD9	152.3
DOID:10153	ileum cancer	MSH	D007078
DOID:10153	ileum cancer	SNOMEDCT	187752007
DOID:10153	ileum cancer	SNOMEDCT	363405009
DOID:10153	ileum cancer	SNOMEDCT	93832004
DOID:10153	ileum cancer	SNOMEDCT	93890009
DOID:10153	ileum cancer	UMLS	C0153428
DOID:10153	ileum cancer	UMLS	C0153429
DOID:10811	nasal cavity cancer	ICD9	160.0
DOID:10811	nasal cavity cancer	NCI	C27389
DOID:10811	nasal cavity cancer	NCI	C4918
DOID:10811	nasal cavity cancer	NCI	C6015
DOID:10811	nasal cavity cancer	NCI	C6074
DOID:10811	nasal cavity cancer	NCI	C7604
DOID:10811	nasal cavity cancer	NCI	C8192
DOID:10811	nasal cavity cancer	NCI	C9336
DOID:10811	nasal cavity cancer	SNOMEDCT	187832001
DOID:10811	nasal cavity cancer	SNOMEDCT	363422006
